edge_id,chain,hop,layer,kind,src_module,src_offset,src_name,src_insn,dst_module,dst_offset,dst_name,resolved_by,confidence,evidence,source,note
E0320,CH-11,0,L5,dart_call,libapp.so,0x5359f4,_eqa::[closure] Future<void> <anonymous closure>(dynamic) async,bl #0x552800  ; ArrayWriteBarrierStub,libapp.so,0x552800,ArrayWriteBarrierStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ykg.dart:81 inside `[closure] Future<void> <anonymous closure>(dynamic) async` (function entry 0x53592c), instruction `//     0x5359f4: bl              #0x552800  ; ArrayWriteBarrierStub`",output/blutter/asm/Ykg.dart:81,"file output/blutter/asm/Ykg.dart, class _eqa, function at 0x53592c"
E0321,CH-11,0,L5,dart_call,libapp.so,0x535a08,_eqa::[closure] Future<void> <anonymous closure>(dynamic) async,bl #0x189e5c  ; [dart:core] Map::Map._fromLiteral,libapp.so,0x189e5c,[dart:core] Map::Map._fromLiteral,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ykg.dart:88 inside `[closure] Future<void> <anonymous closure>(dynamic) async` (function entry 0x53592c), instruction `//     0x535a08: bl              #0x189e5c  ; [dart:core] Map::Map._fromLiteral`",output/blutter/asm/Ykg.dart:88,"file output/blutter/asm/Ykg.dart, class _eqa, function at 0x53592c"
E0322,CH-11,0,L5,dart_call,libapp.so,0x535a10,_eqa::[closure] Future<void> <anonymous closure>(dynamic) async,bl #0x52c38c  ; [] ::__unknown_function__,libapp.so,0x52c38c,[] ::__unknown_function__,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ykg.dart:91 inside `[closure] Future<void> <anonymous closure>(dynamic) async` (function entry 0x53592c), instruction `//     0x535a10: bl              #0x52c38c  ; [] ::__unknown_function__`",output/blutter/asm/Ykg.dart:91,"file output/blutter/asm/Ykg.dart, class _eqa, function at 0x53592c"
E0323,CH-11,0,L5,dart_call,libapp.so,0x535a1c,_eqa::[closure] Future<void> <anonymous closure>(dynamic) async,bl #0x518e60  ; AwaitStub,libapp.so,0x518e60,AwaitStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ykg.dart:95 inside `[closure] Future<void> <anonymous closure>(dynamic) async` (function entry 0x53592c), instruction `//     0x535a1c: bl              #0x518e60  ; AwaitStub`",output/blutter/asm/Ykg.dart:95,"file output/blutter/asm/Ykg.dart, class _eqa, function at 0x53592c"
E0324,CH-11,0,L5,dart_call,libapp.so,0x535a44,_eqa::[closure] Future<void> <anonymous closure>(dynamic) async,bl #0x2ce588,libapp.so,0x2ce588,0x2ce588,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/Ykg.dart:112 inside `[closure] Future<void> <anonymous closure>(dynamic) async` (function entry 0x53592c), instruction `//     0x535a44: bl              #0x2ce588`",output/blutter/asm/Ykg.dart:112,"file output/blutter/asm/Ykg.dart, class _eqa, function at 0x53592c"
E0325,CH-11,0,L5,dart_call,libapp.so,0x535a54,_eqa::[closure] Future<void> <anonymous closure>(dynamic) async,bl #0x2f04e8,libapp.so,0x2f04e8,0x2f04e8,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/Ykg.dart:119 inside `[closure] Future<void> <anonymous closure>(dynamic) async` (function entry 0x53592c), instruction `//     0x535a54: bl              #0x2f04e8`",output/blutter/asm/Ykg.dart:119,"file output/blutter/asm/Ykg.dart, class _eqa, function at 0x53592c"
E0326,CH-11,0,L5,dart_tail_call,libapp.so,0x535a5c,_eqa::[closure] Future<void> <anonymous closure>(dynamic) async,b #0x519244  ; ReturnAsyncNotFutureStub,libapp.so,0x519244,ReturnAsyncNotFutureStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ykg.dart:123 inside `[closure] Future<void> <anonymous closure>(dynamic) async` (function entry 0x53592c), instruction `//     0x535a5c: b               #0x519244  ; ReturnAsyncNotFutureStub`",output/blutter/asm/Ykg.dart:123,"file output/blutter/asm/Ykg.dart, class _eqa, function at 0x53592c"
E0327,CH-11,0,L5,dart_call,libapp.so,0x535a60,_eqa::[closure] Future<void> <anonymous closure>(dynamic) async,bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ykg.dart:125 inside `[closure] Future<void> <anonymous closure>(dynamic) async` (function entry 0x53592c), instruction `//     0x535a60: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/Ykg.dart:125,"file output/blutter/asm/Ykg.dart, class _eqa, function at 0x53592c"
E0328,CH-11,0,L5,dart_tail_call,libapp.so,0x535a64,_eqa::[closure] Future<void> <anonymous closure>(dynamic) async,b #0x535960,libapp.so,0x535960,Ykg__eqa::_anon_closure_53592c,inside the function blutter names at 0x53592c (add_func range),strong,"output/blutter/asm/Ykg.dart:126 inside `[closure] Future<void> <anonymous closure>(dynamic) async` (function entry 0x53592c), instruction `// 0x535a64: b               #0x535960`",output/blutter/asm/Ykg.dart:126,"file output/blutter/asm/Ykg.dart, class _eqa, function at 0x53592c"
E0147,CH-11,0,L5,dart_call,libapp.so,0x5364b4,"SK<X0>::[closure] Null <anonymous closure>(dynamic, X0)",bl #0x552d4c  ; WriteBarrierWrappersStub,libapp.so,0x552d4c,WriteBarrierWrappersStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:51 inside `[closure] Null <anonymous closure>(dynamic, X0)` (function entry 0x53646c), instruction `//     0x5364b4: bl              #0x552d4c  ; WriteBarrierWrappersStub`",output/blutter/asm/Gcg.dart:51,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x53646c"
E0148,CH-11,0,L5,dart_tail_call,libapp.so,0x5364e8,"SK<X0>::[closure] Null <anonymous closure>(dynamic, X0)",b #0x536514,libapp.so,0x536514,Gcg_SK::_anon_closure_53646c,inside the function blutter names at 0x53646c (add_func range),strong,"output/blutter/asm/Gcg.dart:69 inside `[closure] Null <anonymous closure>(dynamic, X0)` (function entry 0x53646c), instruction `// 0x5364e8: b               #0x536514`",output/blutter/asm/Gcg.dart:69,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x53646c"
E0149,CH-11,0,L5,dart_call,libapp.so,0x536524,"SK<X0>::[closure] Null <anonymous closure>(dynamic, X0)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:91 inside `[closure] Null <anonymous closure>(dynamic, X0)` (function entry 0x53646c), instruction `//     0x536524: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/Gcg.dart:91,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x53646c"
E0150,CH-11,0,L5,dart_tail_call,libapp.so,0x536528,"SK<X0>::[closure] Null <anonymous closure>(dynamic, X0)",b #0x536494,libapp.so,0x536494,Gcg_SK::_anon_closure_53646c,inside the function blutter names at 0x53646c (add_func range),strong,"output/blutter/asm/Gcg.dart:92 inside `[closure] Null <anonymous closure>(dynamic, X0)` (function entry 0x53646c), instruction `// 0x536528: b               #0x536494`",output/blutter/asm/Gcg.dart:92,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x53646c"
E0151,CH-11,5,L5,dart_call,libapp.so,0x53657c,"SK<X0>::[closure] Future<void> rza(dynamic, Object, ua?) async",bl #0x519270  ; InitAsyncStub,libapp.so,0x519270,InitAsyncStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:121 inside `[closure] Future<void> rza(dynamic, Object, ua?) async` (function entry 0x53652c), instruction `//     0x53657c: bl              #0x519270  ; InitAsyncStub`",output/blutter/asm/Gcg.dart:121,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x53652c"
E0152,CH-11,4,L5,dart_tail_call,libapp.so,0x536594,"SK<X0>::[closure] Future<void> rza(dynamic, Object, ua?) async",b #0x519244  ; ReturnAsyncNotFutureStub,libapp.so,0x519244,ReturnAsyncNotFutureStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:131 inside `[closure] Future<void> rza(dynamic, Object, ua?) async` (function entry 0x53652c), instruction `//     0x536594: b               #0x519244  ; ReturnAsyncNotFutureStub`",output/blutter/asm/Gcg.dart:131,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x53652c"
E0153,CH-11,0,L5,dart_tail_call,libapp.so,0x5365d4,"SK<X0>::[closure] Future<void> rza(dynamic, Object, ua?) async",b #0x519244  ; ReturnAsyncNotFutureStub,libapp.so,0x519244,ReturnAsyncNotFutureStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:156 inside `[closure] Future<void> rza(dynamic, Object, ua?) async` (function entry 0x53652c), instruction `//     0x5365d4: b               #0x519244  ; ReturnAsyncNotFutureStub`",output/blutter/asm/Gcg.dart:156,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x53652c"
E0154,CH-11,0,L5,dart_call,libapp.so,0x5365d8,"SK<X0>::[closure] Future<void> rza(dynamic, Object, ua?) async",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:158 inside `[closure] Future<void> rza(dynamic, Object, ua?) async` (function entry 0x53652c), instruction `//     0x5365d8: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/Gcg.dart:158,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x53652c"
E0155,CH-11,0,L5,dart_tail_call,libapp.so,0x5365dc,"SK<X0>::[closure] Future<void> rza(dynamic, Object, ua?) async",b #0x536578,libapp.so,0x536578,Gcg_SK::rza_53652c,inside the function blutter names at 0x53652c (add_func range),strong,"output/blutter/asm/Gcg.dart:159 inside `[closure] Future<void> rza(dynamic, Object, ua?) async` (function entry 0x53652c), instruction `// 0x5365dc: b               #0x536578`",output/blutter/asm/Gcg.dart:159,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x53652c"
E0156,CH-11,0,L5,dart_call,libapp.so,0x53663c,"SK<X0>::[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async",bl #0x519270  ; InitAsyncStub,libapp.so,0x519270,InitAsyncStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:188 inside `[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async` (function entry 0x5365ec), instruction `//     0x53663c: bl              #0x519270  ; InitAsyncStub`",output/blutter/asm/Gcg.dart:188,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x5365ec"
E0157,CH-11,3,L5,dart_call,libapp.so,0x536644,"SK<X0>::[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async",bl #0x518e60  ; AwaitStub,libapp.so,0x518e60,AwaitStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:192 inside `[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async` (function entry 0x5365ec), instruction `//     0x536644: bl              #0x518e60  ; AwaitStub`",output/blutter/asm/Gcg.dart:192,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x5365ec"
E0158,CH-11,0,L5,dart_call,libapp.so,0x536668,"SK<X0>::[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async",bl #0x536af4  ; Allocate_eMStub -> _eM (size=0x34),libapp.so,0x536af4,Allocate_eMStub -> _eM (size=0x34),blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:206 inside `[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async` (function entry 0x5365ec), instruction `//     0x536668: bl              #0x536af4  ; Allocate_eMStub -> _eM (size=0x34)`",output/blutter/asm/Gcg.dart:206,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x5365ec"
E0159,CH-11,0,L5,dart_call,libapp.so,0x536674,"SK<X0>::[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async",bl #0x33b300,libapp.so,0x33b300,0x33b300,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/Gcg.dart:210 inside `[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async` (function entry 0x5365ec), instruction `//     0x536674: bl              #0x33b300`",output/blutter/asm/Gcg.dart:210,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x5365ec"
E0160,CH-11,0,L5,dart_call,libapp.so,0x536680,"SK<X0>::[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async",bl #0x33b0ec,libapp.so,0x33b0ec,0x33b0ec,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/Gcg.dart:214 inside `[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async` (function entry 0x5365ec), instruction `//     0x536680: bl              #0x33b0ec`",output/blutter/asm/Gcg.dart:214,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x5365ec"
E0161,CH-11,0,L5,dart_call,libapp.so,0x5366a0,"SK<X0>::[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async",bl #0x5136ac  ; AllocatedxStub -> dx (size=0x2c),libapp.so,0x5136ac,AllocatedxStub -> dx (size=0x2c),blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:226 inside `[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async` (function entry 0x5365ec), instruction `//     0x5366a0: bl              #0x5136ac  ; AllocatedxStub -> dx (size=0x2c)`",output/blutter/asm/Gcg.dart:226,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x5365ec"
E0162,CH-11,0,L5,dart_call,libapp.so,0x5366b4,"SK<X0>::[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async",bl #0x19ac78,libapp.so,0x19ac78,0x19ac78,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/Gcg.dart:234 inside `[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async` (function entry 0x5365ec), instruction `//     0x5366b4: bl              #0x19ac78`",output/blutter/asm/Gcg.dart:234,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x5365ec"
E0163,CH-11,0,L5,dart_call,libapp.so,0x5366d4,"SK<X0>::[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async",bl #0x5366ec  ; [] ::__unknown_function__,libapp.so,0x5366ec,[] ::__unknown_function__,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:245 inside `[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async` (function entry 0x5365ec), instruction `//     0x5366d4: bl              #0x5366ec  ; [] ::__unknown_function__`",output/blutter/asm/Gcg.dart:245,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x5365ec"
E0164,CH-11,0,L5,dart_tail_call,libapp.so,0x5366dc,"SK<X0>::[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async",b #0x519244  ; ReturnAsyncNotFutureStub,libapp.so,0x519244,ReturnAsyncNotFutureStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:249 inside `[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async` (function entry 0x5365ec), instruction `//     0x5366dc: b               #0x519244  ; ReturnAsyncNotFutureStub`",output/blutter/asm/Gcg.dart:249,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x5365ec"
E0165,CH-11,0,L5,dart_call,libapp.so,0x5366e0,"SK<X0>::[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:251 inside `[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async` (function entry 0x5365ec), instruction `//     0x5366e0: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/Gcg.dart:251,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x5365ec"
E0166,CH-11,0,L5,dart_tail_call,libapp.so,0x5366e4,"SK<X0>::[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async",b #0x536638,libapp.so,0x536638,Gcg_SK::_anon_closure_5365ec,inside the function blutter names at 0x5365ec (add_func range),strong,"output/blutter/asm/Gcg.dart:252 inside `[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async` (function entry 0x5365ec), instruction `// 0x5366e4: b               #0x536638`",output/blutter/asm/Gcg.dart:252,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x5365ec"
E0167,CH-11,8,L5,dart_call,libapp.so,0x5366e8,"SK<X0>::[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async",bl #0x554cdc  ; NullCastErrorSharedWithoutFPURegsStub,libapp.so,0x554cdc,NullCastErrorSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Gcg.dart:254 inside `[closure] Future<void> <anonymous closure>(dynamic, X0?, Object, ua?) async` (function entry 0x5365ec), instruction `//     0x5366e8: bl              #0x554cdc  ; NullCastErrorSharedWithoutFPURegsStub`",output/blutter/asm/Gcg.dart:254,"file output/blutter/asm/Gcg.dart, class SK<X0>, function at 0x5365ec"
E0617,CH-11,0,L5,dart_call,libapp.so,0x537274,"OC<X0>::jq? [](OC<X0>, X0)",bl #0x4f74a8,libapp.so,0x4f74a8,0x4f74a8,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/ucg.dart:54 inside `jq? [](OC<X0>, X0)` (function entry 0x537218), instruction `//     0x537274: bl              #0x4f74a8`",output/blutter/asm/ucg.dart:54,"file output/blutter/asm/ucg.dart, class OC<X0>, function at 0x537218"
E0618,CH-11,0,L5,dart_call,libapp.so,0x537284,"OC<X0>::jq? [](OC<X0>, X0)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/ucg.dart:61 inside `jq? [](OC<X0>, X0)` (function entry 0x537218), instruction `//     0x537284: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/ucg.dart:61,"file output/blutter/asm/ucg.dart, class OC<X0>, function at 0x537218"
E0619,CH-11,0,L5,dart_tail_call,libapp.so,0x537288,"OC<X0>::jq? [](OC<X0>, X0)",b #0x53722c,libapp.so,0x53722c,ucg_OC::op_at_537218,inside the function blutter names at 0x537218 (add_func range),strong,"output/blutter/asm/ucg.dart:62 inside `jq? [](OC<X0>, X0)` (function entry 0x537218), instruction `// 0x537288: b               #0x53722c`",output/blutter/asm/ucg.dart:62,"file output/blutter/asm/ucg.dart, class OC<X0>, function at 0x537218"
E0250,CH-11,0,L5,dart_call,libapp.so,0x537a74,"Hy::Hy +(Hy, Hy)",bl #0x5523c0  ; DefaultTypeTestStub,libapp.so,0x5523c0,DefaultTypeTestStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ulg.dart:193 inside `Hy +(Hy, Hy)` (function entry 0x537a2c), instruction `//     0x537a74: bl              #0x5523c0  ; DefaultTypeTestStub`",output/blutter/asm/Ulg.dart:193,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537a2c"
E0251,CH-11,0,L5,dart_call,libapp.so,0x537a80,"Hy::Hy +(Hy, Hy)",bl #0x35655c,libapp.so,0x35655c,0x35655c,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/Ulg.dart:197 inside `Hy +(Hy, Hy)` (function entry 0x537a2c), instruction `//     0x537a80: bl              #0x35655c`",output/blutter/asm/Ulg.dart:197,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537a2c"
E0252,CH-11,0,L5,dart_call,libapp.so,0x537a90,"Hy::Hy +(Hy, Hy)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ulg.dart:204 inside `Hy +(Hy, Hy)` (function entry 0x537a2c), instruction `//     0x537a90: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/Ulg.dart:204,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537a2c"
E0253,CH-11,0,L5,dart_tail_call,libapp.so,0x537a94,"Hy::Hy +(Hy, Hy)",b #0x537a40,libapp.so,0x537a40,Ulg_Hy::op_add_537a2c,inside the function blutter names at 0x537a2c (add_func range),strong,"output/blutter/asm/Ulg.dart:205 inside `Hy +(Hy, Hy)` (function entry 0x537a2c), instruction `// 0x537a94: b               #0x537a40`",output/blutter/asm/Ulg.dart:205,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537a2c"
E0254,CH-11,0,L5,dart_call,libapp.so,0x537ad0,"Hy::dynamic *(Hy, dynamic)",bl #0x356cb4,libapp.so,0x356cb4,0x356cb4,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/Ulg.dart:221 inside `dynamic *(Hy, dynamic)` (function entry 0x537ab0), instruction `//     0x537ad0: bl              #0x356cb4`",output/blutter/asm/Ulg.dart:221,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537ab0"
E0255,CH-11,0,L5,dart_call,libapp.so,0x537ae0,"Hy::dynamic *(Hy, dynamic)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ulg.dart:228 inside `dynamic *(Hy, dynamic)` (function entry 0x537ab0), instruction `//     0x537ae0: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/Ulg.dart:228,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537ab0"
E0256,CH-11,0,L5,dart_tail_call,libapp.so,0x537ae4,"Hy::dynamic *(Hy, dynamic)",b #0x537ac4,libapp.so,0x537ac4,Ulg_Hy::op_mul_537ab0,inside the function blutter names at 0x537ab0 (add_func range),strong,"output/blutter/asm/Ulg.dart:229 inside `dynamic *(Hy, dynamic)` (function entry 0x537ab0), instruction `// 0x537ae4: b               #0x537ac4`",output/blutter/asm/Ulg.dart:229,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537ab0"
E0257,CH-11,0,L5,dart_call,libapp.so,0x537b48,"Hy::Hy -(Hy, Hy)",bl #0x5523c0  ; DefaultTypeTestStub,libapp.so,0x5523c0,DefaultTypeTestStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ulg.dart:261 inside `Hy -(Hy, Hy)` (function entry 0x537b00), instruction `//     0x537b48: bl              #0x5523c0  ; DefaultTypeTestStub`",output/blutter/asm/Ulg.dart:261,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537b00"
E0258,CH-11,0,L5,dart_call,libapp.so,0x537b54,"Hy::Hy -(Hy, Hy)",bl #0x356d00,libapp.so,0x356d00,0x356d00,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/Ulg.dart:265 inside `Hy -(Hy, Hy)` (function entry 0x537b00), instruction `//     0x537b54: bl              #0x356d00`",output/blutter/asm/Ulg.dart:265,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537b00"
E0259,CH-11,0,L5,dart_call,libapp.so,0x537b64,"Hy::Hy -(Hy, Hy)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ulg.dart:272 inside `Hy -(Hy, Hy)` (function entry 0x537b00), instruction `//     0x537b64: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/Ulg.dart:272,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537b00"
E0260,CH-11,0,L5,dart_tail_call,libapp.so,0x537b68,"Hy::Hy -(Hy, Hy)",b #0x537b14,libapp.so,0x537b14,Ulg_Hy::op_sub_537b00,inside the function blutter names at 0x537b00 (add_func range),strong,"output/blutter/asm/Ulg.dart:273 inside `Hy -(Hy, Hy)` (function entry 0x537b00), instruction `// 0x537b68: b               #0x537b14`",output/blutter/asm/Ulg.dart:273,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537b00"
E0261,CH-11,0,L5,dart_call,libapp.so,0x537bbc,"Hy::double [](Hy, int)",bl #0x55b758  ; IsType_int_Stub,libapp.so,0x55b758,IsType_int_Stub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ulg.dart:299 inside `double [](Hy, int)` (function entry 0x537b84), instruction `//     0x537bbc: bl              #0x55b758  ; IsType_int_Stub`",output/blutter/asm/Ulg.dart:299,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537b84"
E0262,CH-11,0,L5,dart_call,libapp.so,0x537bc4,"Hy::double [](Hy, int)",bl #0x5527dc  ; ThrowStub,libapp.so,0x5527dc,ThrowStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Ulg.dart:303 inside `double [](Hy, int)` (function entry 0x537b84), instruction `//     0x537bc4: bl              #0x5527dc  ; ThrowStub`",output/blutter/asm/Ulg.dart:303,"file output/blutter/asm/Ulg.dart, class Hy, function at 0x537b84"
E0572,CH-11,0,L5,dart_call,libapp.so,0x537c38,"_Rla::_Rla -(_Rla, _Rla)",bl #0x5523c0  ; DefaultTypeTestStub,libapp.so,0x5523c0,DefaultTypeTestStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/oig.dart:56 inside `_Rla -(_Rla, _Rla)` (function entry 0x537bf0), instruction `//     0x537c38: bl              #0x5523c0  ; DefaultTypeTestStub`",output/blutter/asm/oig.dart:56,"file output/blutter/asm/oig.dart, class _Rla, function at 0x537bf0"
E0573,CH-11,0,L5,dart_call,libapp.so,0x537c44,"_Rla::_Rla -(_Rla, _Rla)",bl #0x357204,libapp.so,0x357204,0x357204,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/oig.dart:60 inside `_Rla -(_Rla, _Rla)` (function entry 0x537bf0), instruction `//     0x537c44: bl              #0x357204`",output/blutter/asm/oig.dart:60,"file output/blutter/asm/oig.dart, class _Rla, function at 0x537bf0"
E0574,CH-11,0,L5,dart_call,libapp.so,0x537c54,"_Rla::_Rla -(_Rla, _Rla)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/oig.dart:67 inside `_Rla -(_Rla, _Rla)` (function entry 0x537bf0), instruction `//     0x537c54: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/oig.dart:67,"file output/blutter/asm/oig.dart, class _Rla, function at 0x537bf0"
E0575,CH-11,0,L5,dart_tail_call,libapp.so,0x537c58,"_Rla::_Rla -(_Rla, _Rla)",b #0x537c04,libapp.so,0x537c04,oig__Rla::op_sub_537bf0,inside the function blutter names at 0x537bf0 (add_func range),strong,"output/blutter/asm/oig.dart:68 inside `_Rla -(_Rla, _Rla)` (function entry 0x537bf0), instruction `// 0x537c58: b               #0x537c04`",output/blutter/asm/oig.dart:68,"file output/blutter/asm/oig.dart, class _Rla, function at 0x537bf0"
